id,h_0_depth,h_450_depth,h_900_depth,h_1350_depth,h_1800_depth,h_2250_depth,h_2700_depth,h_3150_depth,h_3600_depth,h_4050_depth,h_4500_depth,h_4950_depth,h_5400_depth,h_5850_depth,h_6300_depth,h_6750_depth,h_7200_depth
3209,0.0,0.037101000547409,0.0868280008435249,0.1333889961242675,0.1772450059652328,0.2187650054693222,0.2590729892253876,0.2991890013217926,0.3394660055637359,0.379925012588501,0.420534998178482,0.4609439969062805,0.4996230006217956,0.5419999957084656,0.5846030116081238,0.627206027507782,0.6698099970817566
3211,0.0,0.0086949998512864,0.0169169995933771,0.0235549993813037,0.0286040008068084,0.0321930013597011,0.0347770005464553,0.0367950014770031,0.0384330004453659,0.039691999554634,0.0407410003244876,0.0416439995169639,0.042408000677824,0.0430510006844997,0.0436189994215965,0.0441019982099533,0.0449320003390312
3213,0.0,0.0292739998549222,0.0612219981849193,0.0931700021028518,0.125118002295494,0.1570660024881363,0.1890140026807785,0.2209620028734207,0.2529290020465851,0.2850059866905212,0.3170830011367798,0.3491599857807159,0.3812370002269745,0.413314014673233,0.4453920125961303,0.4774689972400665,0.5095459818840027
3215,0.0,0.0088729998096823,0.0177989993244409,0.0285289995372295,0.0428359992802143,0.0558100007474422,0.0659089982509613,0.0730940029025077,0.0779249966144561,0.0811389982700347,0.0833280012011528,0.0848819985985755,0.0860769972205162,0.0870879963040351,0.087967000901699,0.0888120010495185,0.0900740027427673
3217,0.0,0.0109829995781183,0.0267489999532699,0.0481869988143444,0.0689989998936653,0.0868159979581832,0.1003239974379539,0.1098719984292984,0.1164309978485107,0.1207529976963996,0.1236649975180625,0.1257449984550476,0.1273930072784423,0.1288120001554489,0.130061998963356,0.131301000714302,0.1327520012855529
3219,0.0,0.0114430002868175,0.0312630012631416,0.0534429997205734,0.0744429975748062,0.0921730026602745,0.1056220009922981,0.1150420010089874,0.1213420033454895,0.1255339980125427,0.1283369958400726,0.1305810064077377,0.1321869939565658,0.1335500031709671,0.1348329931497573,0.1361880004405975,0.1378600001335144
3221,0.0,0.0095849996432662,0.0198340006172657,0.0289469994604587,0.0375799983739852,0.0447839982807636,0.0505149997770786,0.0548849999904632,0.0581820011138916,0.0610769987106323,0.0639000013470649,0.0665690004825592,0.0689660012722015,0.0710320025682449,0.0727709978818893,0.0742100030183792,0.0757519975304603
3223,0.0,0.0093529997393488,0.0194310005754232,0.027878999710083,0.0343599990010261,0.0392360016703605,0.0429229997098445,0.0457580015063285,0.0480009987950325,0.0499529987573623,0.0518359988927841,0.0536400005221366,0.0552759990096092,0.0567139983177185,0.0582000017166137,0.0594960004091262,0.0668720006942749
3225,0.0,0.2173160016536712,0.9614419937133788,2.133511066436768,2.7965569496154785,3.0234711170196533,3.039655923843384,3.040332078933716,3.043798923492432,3.0482659339904785,3.0521368980407715,3.055522918701172,3.057878971099853,3.0601909160614014,3.065916061401367,3.070744037628174,3.0754590034484863
3227,0.0,0.0275790002197027,0.049244001507759,0.0679939985275268,0.1127929985523223,0.1648329943418502,0.2291170060634613,0.3009710013866424,0.3771060109138489,0.4578239917755127,0.5449169874191284,0.6296899914741516,0.7172579765319824,0.8072869777679443,0.9096900224685668,1.035810947418213,1.0648469924926758
3229,0.0,0.0077169998548924,0.0127579998224973,0.0170900002121925,0.0255590006709098,0.0322379991412162,0.037516999989748,0.0428569987416267,0.0475599989295005,0.0515169985592365,0.0553180016577243,0.0621679984033107,0.0668829977512359,0.0703079998493194,0.072743996977806,0.075093999505043,0.0795790031552314
3231,0.0,0.3107669949531555,0.7005130052566528,1.180670976638794,1.5148650407791138,1.8403079509735107,2.164794921875,2.499408006668091,2.8634800910949707,3.211678028106689,3.5138609409332275,3.7965400218963614,4.027694225311279,4.032808780670166,4.034995079040527,4.036812782287598,4.039422988891602
3233,0.0,0.0095619997009634,0.0196020007133483,0.0287839993834495,0.0371100008487701,0.0442969985306263,0.0502329990267753,0.0549289993941783,0.0586419999599456,0.0623000003397464,0.0658430010080337,0.0691030025482177,0.0719650015234947,0.0744019970297813,0.0764999985694885,0.0781880021095275,0.0823080018162727
3235,0.0,0.0096850004047155,0.0189149994403123,0.0267689991742372,0.0318129993975162,0.0349440015852451,0.0381839983165264,0.0442610010504722,0.0516679994761943,0.0582330003380775,0.0630920007824897,0.0664580017328262,0.0688339993357658,0.0709540024399757,0.0748220011591911,0.0799919962882995,0.0857990011572837
3237,0.0,0.0080859996378421,0.0144300004467368,0.0192169994115829,0.0245949998497962,0.0296080000698566,0.0343089997768402,0.037696998566389,0.0401859991252422,0.0427579991519451,0.0446930006146431,0.0460579991340637,0.0470589995384216,0.0478399991989135,0.0484759993851184,0.0490220002830028,0.0496480017900466
3239,0.0,0.0086129996925592,0.0156609993427991,0.0210180003196001,0.0272700004279613,0.0331320017576217,0.0388620011508464,0.0428260006010532,0.0458029992878437,0.0485769994556903,0.0507499985396862,0.0522809997200965,0.0534039996564388,0.0542789995670318,0.0549920015037059,0.0556069985032081,0.0563430003821849
3241,0.0,0.0095340004190802,0.0186090003699064,0.0265100002288818,0.0330099985003471,0.0386550016701221,0.0432070009410381,0.0467940010130405,0.0496019981801509,0.0522309988737106,0.054781999439001,0.0571639984846115,0.0592890009284019,0.0611220002174377,0.0628179982304573,0.0641719996929168,0.0694459974765777
3243,0.0,0.0465350002050399,0.10674399882555,0.167040005326271,0.2273370027542114,0.2876330018043518,0.3479300141334533,0.4082260131835937,0.4685229957103729,0.5288190245628357,0.5891159772872925,0.6494119763374329,0.7097089886665344,0.7700049877166748,0.8303009867668152,0.8905979990959167,0.9508939981460572
3245,0.0,0.010228999890387,0.0170610006898641,0.0200890004634857,0.0214530006051063,0.022189000621438,0.0229449998587369,0.0239209998399019,0.0246200002729892,0.0250959992408752,0.0254529993981122,0.025840999558568,0.0265040006488561,0.0270600002259016,0.0275180004537105,0.028040999546647,0.0285989996045827
3247,0.0,0.0108089996501803,0.0211660005152225,0.0308589991182088,0.0398080013692379,0.0491130016744136,0.0642179995775222,0.0845440030097961,0.1072880029678344,0.1275359988212585,0.1460829973220825,0.163559004664421,0.1810919940471649,0.2052000015974044,0.2377139925956726,0.2628250122070312,0.2843869924545288
3249,0.0,0.0985369980335235,0.3273470103740692,0.5890989899635315,1.06256103515625,1.405424952507019,1.67809796333313,2.016576051712036,2.031053066253662,2.0331830978393555,2.034409999847412,2.035327911376953,2.036303997039795,2.037993907928467,2.040548086166382,2.044018030166626,2.0485260486602783
3251,0.0,0.0091939996927976,0.0200059991329908,0.0303140003234148,0.0395059995353221,0.0491579994559288,0.0664649978280067,0.0900240018963813,0.1135250031948089,0.1344690024852752,0.1537600010633468,0.1717559993267059,0.1896450072526931,0.2136110067367553,0.2459889948368072,0.2715800106525421,0.2938039898872375
3253,0.0,0.0090290000662207,0.018495000898838,0.0281489994376897,0.0367750003933906,0.0461379997432231,0.0691450014710426,0.093869999051094,0.1185249984264373,0.1407230049371719,0.1612260043621063,0.1802120059728622,0.1990039944648742,0.222338005900383,0.2546679973602295,0.2809360027313232,0.3038159906864166
3255,0.0,0.3565280139446258,1.2416239976882937,1.7627229690551758,2.084881067276001,2.0978870391845703,2.1094319820404053,2.1179139614105225,2.123594045639038,2.126786947250366,2.128680944442749,2.129991054534912,2.131064891815185,2.132044076919556,2.132946014404297,2.1337978839874268,2.134408950805664
3257,0.0,0.010394999757409,0.0207720007747411,0.0286640003323555,0.033695001155138,0.0369209982454776,0.0391639992594718,0.0432190001010894,0.047139998525381,0.0542600005865097,0.0638860017061233,0.0698679983615875,0.0737349987030029,0.0826189965009689,0.1133359968662262,0.1358650028705597,0.1522970050573349
3259,0.0,0.0076410002075135,0.0143309999257326,0.0188599992543458,0.0219829995185136,0.0239020008593797,0.0250760000199079,0.0261790007352828,0.027718000113964,0.0292269997298717,0.0329690016806125,0.0365739986300468,0.0388870015740394,0.0411910004913806,0.050315998494625,0.0639000013470649,0.0738250017166137
3261,0.0,0.0127860000357031,0.020958999171853,0.0268469993025064,0.0357349999248981,0.0386979989707469,0.039801999926567,0.0405189990997314,0.0415010005235672,0.0424790009856224,0.0435120016336441,0.0446030013263225,0.0455400012433528,0.0462419986724853,0.0467259995639324,0.04704499989748,0.0472510010004043
3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,0.0,0.0079450001940131,0.0151559999212622,0.0226969998329877,0.0337820015847682,0.0432269982993602,0.0508100017905235,0.0563500002026557,0.0601870007812976,0.0629289969801902,0.0648939982056617,0.0662949979305267,0.0673509985208511,0.0682189986109733,0.0689560025930404,0.0696329995989799,0.0707859992980957
